take_profit,stop_loss,total_trades,win_rate,failed_trades,total_pnl,avg_pnl,highest_win_pnl,lowest_win_pnl,highest_loss_pnl,lowest_loss_pnl,avg_favorable_excursion,highest_favorable,lowest_favorable,avg_adverse_excursion,highest_adverse,lowest_adverse,final_capital,total_return
3.76,13.50,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
3.76,14.00,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
3.76,14.50,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
3.76,15.00,3,100.00,0,89.28,29.76,29.76,29.76,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.49,118.49
3.77,9.00,5,80.00,1,47.04,9.41,29.84,29.84,-72.32,-72.32,3.79,4.65,2.62,2.76,9.03,0.78,78.67,-21.33
3.77,9.50,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.77,10.00,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.77,10.50,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.77,11.00,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.77,11.50,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.77,12.00,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.77,12.50,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.77,13.00,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.77,13.50,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.77,14.00,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.77,14.50,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.77,15.00,3,100.00,0,89.52,29.84,29.84,29.84,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,218.89,118.89
3.78,9.00,5,80.00,1,47.36,9.47,29.92,29.92,-72.32,-72.32,3.82,4.65,2.62,2.76,9.03,0.78,78.86,-21.14
3.78,9.50,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.78,10.00,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.78,10.50,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.78,11.00,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.78,11.50,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.78,12.00,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.78,12.50,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.78,13.00,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.78,13.50,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.78,14.00,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.78,14.50,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.78,15.00,3,100.00,0,89.76,29.92,29.92,29.92,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.29,119.29
3.79,9.00,5,80.00,1,47.68,9.54,30.00,30.00,-72.32,-72.32,3.82,4.65,2.62,2.76,9.03,0.78,79.06,-20.94
3.79,9.50,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.79,10.00,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.79,10.50,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.79,11.00,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.79,11.50,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.79,12.00,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.79,12.50,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.79,13.00,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.79,13.50,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.79,14.00,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.79,14.50,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.79,15.00,3,100.00,0,90.00,30.00,30.00,30.00,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,219.70,119.70
3.80,9.00,5,80.00,1,48.00,9.60,30.08,30.08,-72.32,-72.32,3.82,4.65,2.62,2.76,9.03,0.78,79.25,-20.75
3.80,9.50,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.80,10.00,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.80,10.50,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.80,11.00,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.80,11.50,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.80,12.00,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.80,12.50,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.80,13.00,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.80,13.50,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.80,14.00,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.80,14.50,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.80,15.00,3,100.00,0,90.24,30.08,30.08,30.08,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.11,120.11
3.81,9.00,5,80.00,1,48.32,9.66,30.16,30.16,-72.32,-72.32,3.82,4.65,2.62,2.76,9.03,0.78,79.45,-20.55
3.81,9.50,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.81,10.00,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.81,10.50,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.81,11.00,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.81,11.50,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.81,12.00,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.81,12.50,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.81,13.00,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.81,13.50,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.81,14.00,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.81,14.50,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.81,15.00,3,100.00,0,90.48,30.16,30.16,30.16,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.51,120.51
3.82,9.00,5,80.00,1,48.64,9.73,30.24,30.24,-72.32,-72.32,3.82,4.65,2.62,2.76,9.03,0.78,79.64,-20.36
3.82,9.50,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.82,10.00,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.82,10.50,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.82,11.00,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.82,11.50,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.82,12.00,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.82,12.50,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.82,13.00,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.82,13.50,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.82,14.00,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.82,14.50,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.82,15.00,3,100.00,0,90.72,30.24,30.24,30.24,0.00,0.00,4.21,4.65,3.83,3.47,9.03,0.59,220.92,120.92
3.83,9.00,5,80.00,1,48.96,9.79,30.32,30.32,-72.32,-72.32,3.82,4.65,2.62,2.76,9.03,0.78,79.84,-20.16
3.83,9.50,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.83,10.00,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.83,10.50,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.83,11.00,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.83,11.50,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.83,12.00,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.83,12.50,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.83,13.00,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.83,13.50,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.83,14.00,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.83,14.50,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.83,15.00,2,100.00,0,60.64,30.32,30.32,30.32,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,169.83,69.83
3.84,9.00,5,80.00,1,49.28,9.86,30.40,30.40,-72.32,-72.32,3.82,4.65,2.62,2.76,9.03,0.78,80.03,-19.97
3.84,9.50,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.84,10.00,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.84,10.50,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.84,11.00,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.84,11.50,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.84,12.00,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.84,12.50,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.84,13.00,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.84,13.50,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.84,14.00,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.84,14.50,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.84,15.00,2,100.00,0,60.80,30.40,30.40,30.40,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.04,70.04
3.85,9.00,5,80.00,1,49.60,9.92,30.48,30.48,-72.32,-72.32,3.82,4.65,2.62,2.76,9.03,0.78,80.23,-19.77
3.85,9.50,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.85,10.00,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.85,10.50,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.85,11.00,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.85,11.50,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.85,12.00,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.85,12.50,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.85,13.00,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.85,13.50,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.85,14.00,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.85,14.50,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.85,15.00,2,100.00,0,60.96,30.48,30.48,30.48,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.25,70.25
3.86,9.00,5,80.00,1,49.92,9.98,30.56,30.56,-72.32,-72.32,3.83,4.65,2.62,2.76,9.03,0.78,80.43,-19.57
3.86,9.50,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.86,10.00,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.86,10.50,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.86,11.00,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.86,11.50,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.86,12.00,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.86,12.50,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.86,13.00,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.86,13.50,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.86,14.00,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.86,14.50,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.86,15.00,2,100.00,0,61.12,30.56,30.56,30.56,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.46,70.46
3.87,9.00,5,80.00,1,50.24,10.05,30.64,30.64,-72.32,-72.32,3.83,4.65,2.62,2.76,9.03,0.78,80.63,-19.37
3.87,9.50,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.87,10.00,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.87,10.50,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.87,11.00,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.87,11.50,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.87,12.00,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.87,12.50,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.87,13.00,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.87,13.50,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.87,14.00,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.87,14.50,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.87,15.00,2,100.00,0,61.28,30.64,30.64,30.64,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.67,70.67
3.88,9.00,5,80.00,1,50.56,10.11,30.72,30.72,-72.32,-72.32,3.83,4.65,2.62,2.76,9.03,0.78,80.82,-19.18
3.88,9.50,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.88,10.00,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.88,10.50,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.88,11.00,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.88,11.50,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.88,12.00,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.88,12.50,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.88,13.00,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.88,13.50,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.88,14.00,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.88,14.50,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.88,15.00,2,100.00,0,61.44,30.72,30.72,30.72,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,170.88,70.88
3.89,9.00,5,80.00,1,50.88,10.18,30.80,30.80,-72.32,-72.32,3.83,4.65,2.62,2.76,9.03,0.78,81.02,-18.98
3.89,9.50,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.89,10.00,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.89,10.50,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.89,11.00,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.89,11.50,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.89,12.00,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.89,12.50,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.89,13.00,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.89,13.50,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.89,14.00,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.89,14.50,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.89,15.00,2,100.00,0,61.60,30.80,30.80,30.80,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.09,71.09
3.90,9.00,5,80.00,1,51.20,10.24,30.88,30.88,-72.32,-72.32,3.85,4.65,2.62,2.76,9.03,0.78,81.22,-18.78
3.90,9.50,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.90,10.00,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.90,10.50,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.90,11.00,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.90,11.50,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.90,12.00,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.90,12.50,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.90,13.00,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.90,13.50,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.90,14.00,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.90,14.50,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.90,15.00,2,100.00,0,61.76,30.88,30.88,30.88,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.30,71.30
3.91,9.00,5,80.00,1,51.52,10.30,30.96,30.96,-72.32,-72.32,3.85,4.65,2.62,2.76,9.03,0.78,81.42,-18.58
3.91,9.50,2,100.00,0,61.92,30.96,30.96,30.96,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.51,71.51
3.91,10.00,2,100.00,0,61.92,30.96,30.96,30.96,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.51,71.51
3.91,10.50,2,100.00,0,61.92,30.96,30.96,30.96,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.51,71.51
3.91,11.00,2,100.00,0,61.92,30.96,30.96,30.96,0.00,0.00,4.36,4.65,4.08,4.91,9.03,0.78,171.51,71.51
